Time (s),Channel 1 (V),Channel 2 (V)
-0.002527134200795694,2.000796492923623,1.99770472332684
-0.002526504200795694,2.001126325324044,1.99803731931283
-0.002525874200795694,2.001126325324044,1.99803731931283
-0.002525244200795694,2.001126325324044,1.99770472332684
-0.002524614200795694,2.001456157724466,1.99770472332684
-0.002523984200795694,2.001456157724466,1.99770472332684
-0.002523354200795694,2.001456157724466,1.99737212734085
-0.002522724200795694,2.001126325324044,1.99703953135486
-0.002522094200795694,2.000796492923622,1.99703953135486
-0.002521464200795694,2.000796492923622,1.99703953135486
-0.002520834200795694,2.001456157724466,1.99737212734085
-0.002520204200795694,2.001456157724466,1.99703953135486
-0.002519574200795694,2.001126325324044,1.99737212734085
-0.002518944200795694,2.0004666605232,1.99737212734085
-0.002518314200795694,2.0004666605232,1.99737212734085
-0.002517684200795694,2.000796492923622,1.99737212734085
-0.002517054200795694,2.000796492923622,1.99737212734085
-0.002516424200795694,2.001126325324044,1.99703953135486
-0.002515794200795694,2.001456157724466,1.99703953135486
-0.002515164200795694,2.001126325324044,1.99737212734085
-0.002514534200795694,2.000796492923622,1.99737212734085
-0.002513904200795694,2.000466660523201,1.99770472332684
-0.002513274200795694,2.001126325324044,1.99803731931283
-0.002512644200795694,2.0004666605232,1.99770472332684
-0.002512014200795694,2.000136828122779,1.99737212734085
-0.002511384200795694,2.000136828122779,1.99703953135486
-0.002510754200795694,2.0004666605232,1.99737212734085
-0.002510124200795694,2.001126325324043,1.99737212734085
-0.002509494200795694,2.001126325324044,1.99770472332684
-0.002508864200795694,2.001126325324044,1.99770472332684
-0.002508234200795694,2.001126325324044,1.99770472332684
-0.002507604200795694,2.000136828122779,1.99803731931283
-0.002506974200795694,1.999806995722357,1.99770472332684
-0.002506344200795694,2.000136828122779,1.99770472332684
-0.002505714200795694,2.000136828122779,1.99770472332684
-0.002505084200795694,2.000136828122779,1.99703953135486
-0.002504454200795694,2.0004666605232,1.99703953135486
-0.002503824200795694,2.0004666605232,1.99737212734085
-0.002503194200795694,2.0004666605232,1.99737212734085
-0.002502564200795694,2.0004666605232,1.99737212734085
-0.002501934200795694,2.000796492923622,1.99737212734085
-0.002501304200795694,2.000796492923622,1.99737212734085
-0.002500674200795694,1.999477163321935,1.99770472332684
-0.002500044200795694,1.999477163321935,1.99737212734085
-0.002499414200795694,0.4987397414032819,1.994711359452929
-0.002498784200795694,0.04192186681925138,1.989057227691095
-0.002498154200795694,0.0399428724167222,1.982405307971296
-0.002497524200795694,0.04225169921967397,1.976751176209465
-0.002496894200795694,0.0445605260226262,1.97043185247565
-0.002496264200795694,0.04555002322389079,1.964112528741841
-0.002495634200795694,0.04620968802473415,1.958125800994019
-0.002495004200795694,0.04653952042515568,1.952471669232191
-0.002494374200795694,0.04653952042515584,1.945819749512386
-0.002493744200795694,0.04653952042515568,1.939833021764562
-0.002493114200795694,0.04620968802473415,1.933513698030753
-0.002492484200795694,0.04522019082346911,1.927859566268921
-0.002491854200795694,0.04456052602262559,1.922538030493077
-0.002491224200795694,0.04423069362220406,1.916551302745258
-0.002490594200795694,0.04390086122178238,1.910897170983427
-0.002489964200795694,0.04324119642093931,1.905243039221598
-0.002489334200795694,0.04258153162009565,1.899256311473774
-0.002488704200795694,0.0415920344188306,1.893269583725952
-0.002488074200795694,0.04093236961798724,1.887615451964121
-0.002487444200795694,0.04060253721756556,1.881961320202289
-0.002486814200795694,0.04027270481714357,1.875974592454464
-0.002486184200795694,0.03961304001630051,1.869655268720656
-0.002485554200795694,0.03928320761587883,1.864333732944814
-0.002484924200795694,0.03862354281503576,1.858347005196995
-0.002484294200795694,0.0379638780141921,1.852692873435161
-0.002483664200795694,0.03697438081292705,1.84737133765932
-0.002483034200795694,0.03631471601208369,1.842049801883478
-0.002482404200795694,0.03565505121124032,1.836063074135657
-0.002481774200795694,0.03532521881081835,1.830741538359812
-0.002481144200795694,0.03466555400997528,1.824754810611994
-0.002480514200795694,0.0343357216095536,1.819433274836152
-0.002479884200795694,0.03400588920913207,1.814111739060313
-0.002479254200795694,0.03367605680871023,1.808457607298479
-0.002478624200795694,0.03268655960744519,1.803136071522638
-0.002477994200795694,0.03268655960744519,1.797481939760809
-0.002477364200795694,0.03202689480660183,1.791827807998975
-0.002476734200795694,0.03136723000575831,1.786506272223131
-0.002476104200795694,0.03103739760533678,1.780519544475312
-0.002475474200795694,0.0307075652049151,1.77553060468546
-0.002474844200795694,0.0307075652049151,1.769876472923631
-0.002474214200795694,0.02905840320280669,1.764554937147787
-0.002473584200795694,0.028728570802385,1.759565997357936
-0.002472954200795694,0.028728570802385,1.754244461582097
-0.002472324200795694,0.02806890600154164,1.748922925806253
-0.002471694200795694,0.02806890600154134,1.743933986016399
-0.002471064200795694,0.02740924120069827,1.73794725826858
-0.002470434200795694,0.02740924120069827,1.732625722492739
-0.002469804200795694,0.02674957639985521,1.7273041867169
-0.002469174200795694,0.02576007919858987,1.721982650941056
-0.002468544200795694,0.0251004143977465,1.716993711151205
-0.002467914200795694,0.02477058199732497,1.711672175375365
-0.002467284200795694,0.02477058199732482,1.706683235585512
-0.002466654200795694,0.0241109171964816,1.701361699809668
-0.002466024200795694,0.02444074959690314,1.696372760019819
-0.002465394200795694,0.02477058199732482,1.691383820229968
-0.002464764200795694,0.02411091719648131,1.686062284454124
-0.002464134200795694,0.02378108479605977,1.680740748678285
-0.002463504200795694,0.02378108479605977,1.675751808888433
-0.002462874200795694,0.02411091719648131,1.671095465084574
-0.002462244200795694,0.02345125239563809,1.665773929308731
-0.002461614200795694,0.02180209039352923,1.660784989518877
-0.002460984200795694,0.02081259319226464,1.655796049729028
-0.002460354200795694,0.02081259319226464,1.650807109939177
-0.002459724200795694,0.02147225799310785,1.645818170149323
-0.002459094200795694,0.02114242559268632,1.640829230359474
-0.002458464200795694,0.01982309599099959,1.635840290569623
-0.002457834200795694,0.01916343119015652,1.630518754793784
-0.002457204200795694,0.01949326359057791,1.62519721901794
-0.002456574200795694,0.01949326359057791,1.620540875214078
-0.002455944200795694,0.01916343119015623,1.615551935424227
-0.002455314200795694,0.01883359878973454,1.610895591620366
-0.002454684200795694,0.01817393398889118,1.605906651830512
-0.002454054200795694,0.01817393398889118,1.600917712040663
-0.002453424200795694,0.01817393398889118,1.595928772250812
-0.002452794200795694,0.01718443678762658,1.591272428446953
-0.002452164200795694,0.0178441015884695,1.586948680629079
-0.002451534200795694,0.01751426918804782,1.581959740839228
-0.002450904200795694,0.01751426918804782,1.576638205063387
-0.002450274200795694,0.01751426918804782,1.571981861259525
-0.002449644200795694,0.016854604387204,1.567325517455662
-0.002449014200795694,0.01586510718593941,1.562669173651803
-0.002448384200795694,0.01553527478551772,1.558012829847942
-0.002447754200795694,0.01586510718593926,1.553356486044082
-0.002447124200795694,0.01586510718593941,1.548700142240219
-0.002446494200795694,0.01586510718593941,1.543378606464378
-0.002445864200795694,0.01520544238509634,1.538722262660519
-0.002445234200795694,0.01553527478551772,1.534731110828635
-0.002444604200795694,0.01553527478551742,1.530074767024772
-0.002443974200795694,0.01487560998467436,1.525085827234923
-0.002443344200795694,0.01454577758425268,1.520096887445071
-0.002442714200795694,0.01421594518383114,1.515107947655222
-0.002442084200795694,0.01289661558214427,1.511116795823339
-0.002441454200795694,0.01322644798256595,1.506793048005468
-0.002440824200795694,0.01289661558214442,1.502469300187599
-0.002440194200795694,0.01322644798256595,1.497480360397745
-0.002439564200795694,0.01289661558214442,1.492824016593882
-0.002438934200795694,0.01322644798256595,1.488167672790023
-0.002438304200795694,0.01322644798256595,1.483843924972152
-0.002437674200795694,0.01256678318172288,1.479852773140272
-0.002437044200795694,0.01190711838087922,1.475196429336409
-0.002436414200795694,0.01157728598045754,1.470207489546558
-0.002435784200795694,0.01124745358003601,1.465551145742699
-0.002435154200795694,0.01157728598045754,1.461559993910815
-0.002434524200795694,0.01124745358003586,1.457568842078932
-0.002433894200795694,0.01124745358003586,1.452912498275073
-0.002433264200795694,0.01058778877919249,1.448256154471212
-0.002432634200795694,0.009928123978349428,1.444265002639329
-0.002432004200795694,0.01058778877919249,1.43994125482146
-0.002431374200795694,0.01025795637877081,1.435617507003589
-0.002430744200795694,0.01058778877919234,1.431293759185719
-0.002430114200795694,0.01058778877919249,1.426637415381856
-0.002429484200795694,0.01025795637877096,1.422313667563983
-0.002428854200795694,0.01058778877919249,1.417989919746114
-0.002428224200795694,0.01025795637877081,1.413333575942253
-0.002427594200795694,0.009928123978349128,1.410007616082349
-0.002426964200795694,0.009928123978349128,1.40535127227849
-0.002426334200795694,0.009598291577927446,1.401027524460619
-0.002425704200795694,0.009268459177505912,1.39670377664275
-0.002425074200795694,0.009928123978349128,1.392047432838887
-0.002424444200795694,0.009928123978348828,1.388056281007004
-0.002423814200795694,0.009268459177505763,1.383732533189135
-0.002423184200795694,0.008938626777084083,1.379741381357253
-0.002422554200795694,0.009268459177505463,1.375750229525371
-0.002421924200795694,0.0086087943766624,1.372091673679481
-0.002421294200795694,0.008938626777084083,1.36776792586161
-0.002420664200795694,0.00860879437666255,1.363111582057751
-0.002420034200795694,0.008278961976240718,1.359120430225868
-0.002419404200795694,0.008278961976240718,1.355129278393987
-0.002418774200795694,0.007619297175397353,1.351138126562106
-0.002418144200795694,0.007619297175397353,1.346814378744235
-0.002417514200795694,0.007949129575819036,1.343155822898342
-0.002416884200795694,0.007949129575819036,1.339164671066463
-0.002416254200795694,0.007949129575819036,1.335173519234581
-0.002415624200795694,0.008278961976240569,1.330517175430722
-0.002414994200795694,0.008278961976240718,1.326526023598839
-0.002414364200795694,0.007289464774975672,1.322534871766958
-0.002413734200795694,0.007289464774975672,1.318211123949087
-0.002413104200795694,0.00695963237455399,1.314219972117206
-0.002412474200795694,0.007949129575818887,1.310894012257303
-0.002411844200795694,0.007619297175397353,1.306570264439434
-0.002411214200795694,0.007619297175397353,1.302579112607553
-0.002410584200795694,0.007289464774975822,1.298587960775673
-0.002409954200795694,0.007289464774975672,1.29459680894379
-0.002409324200795694,0.00695963237455399,1.290605657111909
-0.002408694200795694,0.006629799974132457,1.28694710126602
-0.002408064200795694,0.005970135173288944,1.282955949434137
-0.002407434200795694,0.005970135173289244,1.279297393588245
-0.002406804200795694,0.006629799974132307,1.275306241756365
-0.002406174200795694,0.00695963237455399,1.271315089924484
-0.002405544200795694,0.006299967573710926,1.267656534078595
-0.002404914200795694,0.005970135173288944,1.263997978232702
-0.002404284200795694,0.005970135173288944,1.260006826400821
-0.002403654200795694,0.005970135173288944,1.256348270554932
-0.002403024200795694,0.005970135173288944,1.252357118723049
-0.002402394200795694,0.005640302772867261,1.248033370905176
-0.002401764200795694,0.005640302772867261,1.244374815059287
-0.002401134200795694,0.005970135173288944,1.240716259213396
-0.002400504200795694,0.006299967573710476,1.237057703367507
-0.002399874200795694,0.006299967573710626,1.233399147521614
-0.002399244200795694,0.005970135173288944,1.229740591675723
-0.002398614200795694,0.005970135173288944,1.226414631815824
-0.002397984200795694,0.005970135173288944,1.223088671955921
-0.002397354200795694,0.005640302772867261,1.218764924138048
-0.002396724200795694,0.005640302772867261,1.214773772306169
-0.002396094200795694,0.00531047037244558,1.211115216460278
-0.002395464200795694,0.004980637972024048,1.207456660614385
-0.002394834200795694,0.00531047037244558,1.203465508782506
-0.002394204200795694,0.005640302772867261,1.200139548922605
-0.002393574200795694,0.005970135173288794,1.196480993076716
-0.002392944200795694,0.006299967573710626,1.192822437230823
-0.002392314200795694,0.00531047037244573,1.189163881384931
-0.002391684200795694,0.005640302772867261,1.185505325539041
-0.002391054200795694,0.00531047037244558,1.18217936567914
-0.002390424200795694,0.00531047037244543,1.178520809833248
-0.002389794200795694,0.004980637972023898,1.175194849973348
-0.002389164200795694,0.00531047037244558,1.171536294127457
-0.002388534200795694,0.004980637972024048,1.167877738281568
-0.002387904200795694,0.004980637972023898,1.164219182435675
-0.002387274200795694,0.004650805571602515,1.160893222575773
-0.002386644200795694,0.00531047037244558,1.157234666729883
-0.002386014200795694,0.004650805571602215,1.153908706869982
-0.002385384200795694,0.004650805571602215,1.15025015102409
-0.002384754200795694,0.004650805571602215,1.146924191164191
-0.002384124200795694,0.004980637972023898,1.1432656353183
-0.002383494200795694,0.004980637972023898,1.14027227144439
-0.002382864200795694,0.003991140770758851,1.136613715598498
-0.002382234200795694,0.003991140770758851,1.133287755738597
-0.002381604200795694,0.004320973171180534,1.129629199892706
-0.002380974200795694,0.004650805571602215,1.126635836018795
-0.002380344200795694,0.004320973171180234,1.123309876158893
-0.002379714200795694,0.003661308370337169,1.119651320313003
-0.002379084200795694,0.003991140770758851,1.115992764467112
-0.002378454200795694,0.003991140770758851,1.112999400593203
-0.002377824200795694,0.003991140770758851,1.109673440733301
-0.002377194200795694,0.003661308370337169,1.10601488488741
-0.002376564200795694,0.003331475969915637,1.10268892502751
-0.002375934200795694,0.003991140770758851,1.099362965167608
-0.002375304200795694,0.003991140770759002,1.096037005307706
-0.002374674200795694,0.004320973171180534,1.093043641433796
-0.002374044200795694,0.003991140770758851,1.089052489601915
-0.002373414200795694,0.003991140770758851,1.085726529742016
-0.002372784200795694,0.003661308370337169,1.083065761854094
-0.002372154200795694,0.003991140770758851,1.079739801994193
-0.002371524200795694,0.003991140770758851,1.076413842134293
-0.002370894200795694,0.004320973171180534,1.073087882274391
-0.002370264200795694,0.003661308370337469,1.069429326428498
-0.002369634200795694,0.004320973171180534,1.066103366568599
-0.002369004200795694,0.003991140770758851,1.063442598680678
-0.002368374200795694,0.003991140770758851,1.060116638820779
-0.002367744200795694,0.003991140770758851,1.056790678960876
-0.002367114200795694,0.003661308370337169,1.054129911072956
-0.002366484200795694,0.003991140770758701,1.050803951213056
-0.002365854200795694,0.003991140770758851,1.047477991353154
-0.002365224200795694,0.003331475969915637,1.044484627479241
-0.002364594200795694,0.003661308370337169,1.041158667619342
-0.002363964200795694,0.003331475969915487,1.037832707759441
-0.002363334200795694,0.003001643569493955,1.034839343885529
-0.002362704200795694,0.003331475969915487,1.03184598001162
-0.002362074200795694,0.003331475969915487,1.028520020151719
-0.002361444200795694,0.002341978768650891,1.025526656277809
-0.002360814200795694,0.003001643569493805,1.022865888389887
-0.002360184200795694,0.003001643569493805,1.019207332543995
-0.002359554200795694,0.003001643569493805,1.016546564656075
-0.002358924200795694,0.002671811169072123,1.013885796768155
-0.002358294200795694,0.002341978768650591,1.010892432894243
-0.002357664200795694,0.002671811169072123,1.007899069020333
-0.002357034200795694,0.003001643569493805,1.004240513174442
-0.002356404200795694,0.002671811169072273,1.001247149300533
-0.002355774200795694,0.001682313967807077,0.9979211894406304
-0.002355144200795694,0.002671811169072423,0.994927825566718
-0.002354514200795694,0.003331475969915487,0.9916018657068186
-0.002353884200795694,0.003661308370337169,0.9892736938048881
-0.002353254200795694,0.003661308370337169,0.9862803299309756
-0.002352624200795694,0.003661308370337169,0.9826217740850862
-0.002351994200795694,0.003991140770758851,0.9796284102111754
-0.002351364200795694,0.003991140770758851,0.9766350463372659
-0.002350734200795694,0.003661308370337169,0.9736416824633538
-0.002350104200795694,0.003001643569493805,0.9709809145754331
-0.002349474200795694,0.003331475969915487,0.9683201466875123
-0.002348844200795694,0.003001643569493805,0.9656593787995916
-0.002348214200795694,0.002671811169071973,0.9633312068976593
-0.002347584200795694,0.002341978768650441,0.9593400550657799
-0.002346954200795694,0.003331475969915487,0.9566792871778592
-0.002346324200795694,0.002671811169072423,0.9533533273179599
-0.002345694200795694,0.002671811169072123,0.9503599634440475
-0.002345064200795694,0.003001643569493805,0.9476991955561268
-0.002344434200795694,0.002671811169072123,0.9453710236541961
-0.002343804200795694,0.002671811169072123,0.9427102557662754
-0.002343174200795694,0.002012146368229059,0.9397168918923633
-0.002342544200795694,0.002671811169072123,0.9367235280184538
-0.002341914200795694,0.002012146368228759,0.933730164144543
-0.002341284200795694,0.002671811169071823,0.9310693962566235
-0.002340654200795694,0.003001643569493805,0.9280760323827115
-0.002340024200795694,0.002341978768650441,0.9257478604807808
-0.002339394200795694,0.002341978768650441,0.9227544966068714
-0.002338764200795694,0.002341978768650441,0.9200937287189493
-0.002338134200795694,0.002671811169071973,0.9171003648450373
-0.002337504200795694,0.002341978768650441,0.9144395969571179
-0.002336874200795694,0.002341978768650441,0.9117788290691972
-0.002336244200795694,0.002671811169071973,0.9084528692092978
-0.002335614200795694,0.002012146368228759,0.9064572932933557
-0.002334984200795694,0.001352481567385395,0.903796525405435
-0.002334354200795694,0.002341978768649992,0.9008031615315255
-0.002333724200795694,0.002671811169072123,0.8978097976576134
-0.002333094200795694,0.003001643569493505,0.8951490297696915
-0.002332464200795694,0.002341978768650441,0.892820857867762
-0.002331834200795694,0.002341978768650441,0.8898274939938512
-0.002331204200795694,0.002012146368228909,0.8871667261059317
-0.002330574200795694,0.002341978768650441,0.8848385542039998
-0.002329944200795694,0.003001643569493805,0.8821777863160791
-0.002329314200795694,0.002671811169072273,0.8791844224421697
-0.002328684200795694,0.002341978768650441,0.8765236545542476
-0.002328054200795694,0.002012146368228759,0.8738628866663256
-0.002327424200795694,0.002012146368228759,0.8712021187784061
-0.002326794200795694,0.002341978768650441,0.8682087549044953
-0.002326164200795694,0.002671811169072123,0.8658805830025635
-0.002325534200795694,0.002671811169072123,0.863219815114644
-0.002324904200795694,0.002671811169072123,0.8608916432127134
-0.002324274200795694,0.002671811169072123,0.8582308753247939
-0.002323644200795694,0.002671811169072123,0.8555701074368719
-0.002323014200795694,0.002341978768650591,0.85290933954895
-0.002322384200795694,0.002671811169072123,0.8502485716610305
-0.002321754200795694,0.002671811169072123,0.8472552077871197
-0.002321124200795694,0.002341978768650291,0.8449270358851879
-0.002320494200795694,0.002012146368228759,0.8425988639832585
-0.002319864200795694,0.002341978768650441,0.8402706920813278
-0.002319234200795694,0.003001643569493505,0.8376099241934083
-0.002318604200795694,0.003001643569493805,0.8352817522914765
-0.002317974200795694,0.002341978768650291,0.8329535803895445
-0.002317344200795694,0.002012146368228759,0.829960216515635
-0.002316714200795694,0.002012146368228759,0.8279646405996945
-0.002316084200795694,0.001682313967807377,0.8249712767257827
-0.002315454200795694,0.002341978768650441,0.8229757008098432
-0.002314824200795694,0.001682313967807077,0.8199823369359324
-0.002314194200795694,0.001682313967807077,0.8179867610199927
-0.002313564200795694,0.001682313967807077,0.8153259931320711
-0.002312934200795694,0.001682313967807077,0.8126652252441504
-0.002312304200795694,0.002012146368228759,0.8100044573562296
-0.002311674200795694,0.001022649166963713,0.8083414774262792
-0.002311044200795694,0.001682313967807077,0.8056807095383569
-0.002310414200795694,0.001682313967807077,0.8023547496784575
-0.002309784200795694,0.002012146368228759,0.8003591737625171
-0.002309154200795694,0.001682313967807227,0.7983635978465774
-0.002308524200795694,0.001682313967807077,0.7960354259446458
-0.002307894200795694,0.001352481567385395,0.793042062070735
-0.002307264200795694,0.002012146368228459,0.7907138901688056
-0.002306634200795694,0.001682313967807077,0.7880531222808838
-0.002306004200795694,0.001682313967807377,0.785724950378952
-0.002305374200795694,0.002341978768650441,0.7833967784770225
-0.002304744200795694,0.001682313967807077,0.7810686065750918
-0.002304114200795694,0.001682313967807077,0.7790730306591522
-0.002303484200795694,0.002341978768650441,0.7770774547432108
-0.002302854200795694,0.002671811169072123,0.7744166868552901
-0.002302224200795694,0.001352481567385995,0.7720885149533605
-0.002301594200795694,0.002012146368228759,0.7697603430514288
-0.002300964200795694,0.001352481567385395,0.7670995751635069
-0.002300334200795694,0.001352481567385395,0.7647714032615774
-0.002299704200795694,0.002012146368228759,0.7624432313596469
-0.002299074200795694,0.001682313967807227,0.7601150594577173
-0.002298444200795694,0.002012146368228759,0.7581194835417756
-0.002297814200795694,0.001022649166963713,0.7561239076258351
-0.002297184200795694,0.001352481567385245,0.7541283317098955
-0.002296554200795694,0.001682313967807077,0.7514675638219739
-0.002295924200795694,0.001682313967806927,0.749139391920042
-0.002295294200795694,0.001352481567385395,0.7464786240321225
-0.002294664200795694,0.001352481567385395,0.7441504521301919
-0.002294034200795694,0.002341978768649991,0.7418222802282601
-0.002293404200795694,0.001352481567385395,0.7394941083263307
-0.002292774200795694,0.001352481567385395,0.7371659364244
-0.002292144200795694,0.001022649166963863,0.7351703605084603
-0.002291514200795694,0.000692816766542031,0.7331747845925189
-0.002290884200795694,0.001022649166963713,0.7311792086765772
-0.002290254200795694,0.001022649166963713,0.7285184407886577
-0.002289624200795694,0.001352481567385395,0.7265228648727171
-0.002288994200795694,0.001022649166963863,0.7245272889567754
-0.002288364200795694,0.001352481567385395,0.722199117054846
-0.002287734200795694,0.002012146368228759,0.7202035411389054
-0.002287104200795694,0.001682313967807227,0.7182079652229658
-0.002286474200795694,0.001352481567385395,0.7162123893070244
-0.002285844200795694,0.001682313967807077,0.7142168133910827
-0.002285214200795694,0.001682313967807077,0.7118886414891532
-0.002284584200795694,0.001352481567385395,0.7095604695872225
-0.002283954200795694,0.0006928167665424809,0.7072322976852907
-0.002283324200795694,0.001682313967807077,0.7045715297973713
-0.002282694200795694,0.002012146368228759,0.7029085498674208
-0.002282064200795694,0.001682313967807227,0.7009129739514811
-0.002281434200795694,0.001352481567385395,0.6985848020495495
-0.002280804200795694,0.001352481567385395,0.696256630147619
-0.002280174200795694,0.001352481567385395,0.6945936502176685
-0.002279544200795694,0.001352481567385395,0.6925980743017279
-0.002278914200795694,0.001022649166963713,0.6902699023997965
-0.002278284200795694,0.001022649166963713,0.6882743264838568
-0.002277654200795694,0.001352481567385395,0.6862787505679163
-0.002277024200795694,0.001682313967806927,0.6842831746519766
-0.002276394200795694,0.001682313967807077,0.6819550027500451
-0.002275764200795694,0.002012146368228759,0.6796268308481145
-0.002275134200795694,0.001352481567385395,0.677963850918164
-0.002274504200795694,0.000692816766542031,0.6759682750022235
-0.002273874200795694,0.001022649166964013,0.6736401031002921
-0.002273244200795694,0.001682313967807077,0.6719771231703424
-0.002272614200795694,0.002012146368228759,0.6699815472544018
-0.002271984200795694,0.001352481567385695,0.6676533753524724
-0.002271354200795694,0.001022649166963713,0.6656577994365307
-0.002270724200795694,0.001022649166963713,0.6636622235205901
-0.002270094200795694,0.000692816766542181,0.6619992435906404
-0.002269464200795694,0.001022649166963713,0.6596710716887091
-0.002268834200795694,0.002012146368228759,0.6576754957727676
-0.002268204200795694,0.002012146368228759,0.6556799198568281
-0.002267574200795694,0.001352481567385395,0.6536843439408875
-0.002266944200795694,0.000362984366120799,0.6516887680249478
-0.002266314200795694,0.000692816766542031,0.6500257880949964
-0.002265684200795694,0.000362984366120349,0.6476976161930659
-0.002265054200795694,0.0006928167665418809,0.6460346362631162
-0.002264424200795694,0.000692816766542031,0.644371656333165
-0.002263794200795694,0.001022649166963863,0.6423760804172235
-0.002263164200795694,0.001352481567385395,0.6403805045012839
-0.002262534200795694,0.000692816766542031,0.6380523325993532
-0.002261904200795694,0.001022649166963563,0.6357241606974238
-0.002261274200795694,3.315196569866696e-05,0.6340611807674722
-0.002260644200795694,3.315196569866696e-05,0.6323982008375217
-0.002260014200795694,0.000362984366120199,0.6304026249215821
-0.002259384200795694,0.000692816766542031,0.6287396449916307
-0.002258754200795694,0.001022649166963713,0.6267440690756894
-0.002258124200795694,0.001022649166963713,0.6247484931597497
-0.002257494200795694,0.002341978768650441,0.6230855132297992
-0.002256864200795694,0.001352481567385245,0.6210899373138578
-0.002256234200795694,0.001022649166963713,0.6190943613979182
-0.002255604200795694,0.000692816766542031,0.6170987854819776
